line_number,book_number,original_text
7276,15,"Rief er schnell der Gemahlin und ihren Mägden, im Saale"
7277,15,Hurtig ein Mahl zu bereiten vom reichlichgesammelten Vorrat.
7278,15,"Jetzo nahte sich auch Boethos' Sohn Eteoneus,"
7279,15,Seinem Lager entstiegen; er wohnte nicht ferne vom König.
7280,15,"Diesem befahl der Held Menelaos, Feuer zu machen,"
7281,15,Und des Fleisches zu braten; und schnell gehorcht' er dem Worte.
7282,15,Hierauf stieg er hinab ins duftende hohe Gewölbe:
7283,15,Nicht er allein; mit ihm ging Helena und Megapenthes.
7284,15,"Als sie die Kammer erreicht, wo seine Kleinode lagen,"
7285,15,Nahm Menelaos Atreides sich einen doppelten Becher.
7286,15,Reichte dann seines Sohns Megapenthes' Händen zu tragen
7287,15,"Einen silbernen Kelch; und Helena trat zu den Kisten,"
7288,15,"Wo sie die schönen Gewande verwahrt, die sie selber gewirket."
7289,15,"Eines von diesen nahm die Königin unter den Weibern,"
7290,15,Welches das größeste war und reichste an künstlicher Arbeit:
7291,15,"Hell wie ein Stern, so strahlt' es, und lag von allen zu unterst."
7292,15,"Und sie gingen zurück durch die Wohnungen, bis sie Odysseus'"
7293,15,Sohn erreichten; da sprach Menelaos der Bräunlichgelockte:
7294,15,"Deine Heimkehr lasse, Telemachos, wie du sie wünschest,"
7295,15,"Zeus Kronion gelingen, der donnernde Gatte der Here:"
7296,15,"Von den Schätzen, so viel ich in meinem Hause bewahre,"
7297,15,Geb' ich dir zum Geschenk das schönste und köstlichste Kleinod:
7298,15,"Gebe dir einen Kelch von künstlich erhobener Arbeit,"
7299,15,"Aus geglättetem Silber, gefaßt mit goldenem Rande,"
7300,15,Und ein Werk von Hephästos! Ihn gab der Sidonier König
7301,15,"Phädimos mir, der Held, der einst in seinem Palaste"
7302,15,Mich Heimkehrenden pflegte. Den will ich jetzo dir schenken.
7303,15,"Also sprach er, und reichte, der Held Menelaos Atreides,"
7304,15,Ihm den doppelten Becher. Sein tapferer Sohn Megapenthes
7305,15,"Trug den schimmernden Kelch von lauterem Silber, und setzt' ihn"
7306,15,"Nieder vor ihm. Auch Helena kam, das Gewand in den Händen,"
7307,15,Und holdselig begann die rosenwangichte Fürstin:
7308,15,"Dieses Geschenk will ich, mein liebes Kind, dir verehren,"
7309,15,Zum Andenken von Helenas Hand. Bei der lieblichen Hochzeit
7310,15,Trag' es deine Gemahlin; bis dahin lieg' es im Hause
7311,15,Deiner geliebten Mutter. Du aber kehre mit Frieden
7312,15,In dein prächtiges Haus und deiner Väter Gefilde.
7313,15,"Also sprach sie, und reicht' es ihm hin; und freudig empfing er's."
7314,15,Jetzo legte der Held Peisistratos alle Geschenke
7315,15,"Nieder im Wagenkorb, und bewunderte jedes im Herzen."
7316,15,Und sie führt' in den Saal Menelaos der Bräunlichgelockte;
7317,15,Allda setzten sie sich auf prächtige Sessel und Throne.
7318,15,Eine Dienerin trug in der schönen goldenen Kanne
7319,15,"Über dem silbernen Becken das Wasser, beströmte zum Waschen"
7320,15,"Ihnen die Händ', und stellte vor sie die geglättete Tafel."
7321,15,"Und die ehrbare Schaffnerin kam, und tischte das Brot auf,"
7322,15,Und der Gerichte viel aus ihrem gesammelten Vorrat.
7323,15,"Aber das Fleisch zerschnitt und verteilte der Sohn des Boethos,"
7324,15,Und des Königes Sohn verteilte die Becher voll Weines.
7325,15,Und sie erhoben die Hände zum leckerbereiteten Mahle.
7326,15,"Jetzo war die Begierde des Tranks und der Speise gestillet,"
7327,15,Und Telemachos spannte mit Nestors blühendem Sohne
7328,15,"Hurtig die Rosse vor; sie bestiegen der künstlichen Wagen,"
7329,15,"Lenkten darauf aus dem Tore des Hofs, und der tönenden Halle."
7330,15,Ihnen zur Seite ging Menelaos der Bräunlichgelockte;
7331,15,Einen goldenen Becher voll herzerfreuendes Weines
7332,15,"Trug er in seiner Rechten, um noch vor der Reise zu opfern,"
7333,15,"Stand vor den Rossen, und trank, reicht' ihnen den Becher, und sagte:"
7334,15,"Lebt, ihr Jünglinge, wohl, und grüßt den Hirten der Völker"
7335,15,"Nestor von mir; denn wahrlich er liebte mich stets, wie ein Vater,"
7336,15,Als wir Achaier noch die Stadt der Troer bekriegten!
7337,15,Und der verständige Jüngling Telemachos sagte dagegen:
7338,15,"Gerne wollen wir ihm, du Göttlicher, wie du befiehlest,"
7339,15,"Dieses alles verkünden, sobald wir kommen. O fänd' ich,"
7340,15,"Heim gen Ithaka kehrend, auch meinen Vater zu Hause;"
7341,15,"Daß ich ihm sagte, wie ich von dir so gütig bewirtet"
7342,15,"Wiederkomm', und so viel, und köstliche Kleinode bringe!"
7343,15,"Sprach's; und zur Rechten flog ein heilweissagender Adler,"
7344,15,"Welcher die ungeheure, im Hofe gemästete, weiße"
7345,15,Gans in den Klauen trug; mit überlautem Geschreie
7346,15,Folgten ihm Männer und Weiber: er kam in stürmendem Fluge
7347,15,"Rechtsher nahe den Rossen der Jünglinge. Als sie ihn sahen,"
7348,15,"Freuten sie sich, und allen durchglühete Wonne die Herzen."
7349,15,Nestors blühender Sohn Peisistratos redete jetzo:
7350,15,"Denke nach, Menelaos, du göttlicher Führer der Völker,"
7351,15,"Ob Gott uns dies Zeichen gesendet, oder dir selber."
7352,15,Also sprach er; da sann der kriegrische Held Menelaos
7353,15,"Hin und her, mit Verstand das Wunderzeichen zu deuten."
7354,15,Aber Helena kam ihm zuvor; so sprach die Geschmückte:
7355,15,"Höret; ich will euch jetzt weissagen, wie es die Götter"
7356,15,"Mir in die Seele gelegt, und wie's wahrscheinlich geschehn wird."
7357,15,"Gleichwie der Adler die Gans, die im Hause sich nährte, geraubt hat,"
7358,15,"Kommend aus dem Gebirge, von seinem Nest' und Geschlechte:"
7359,15,"Also wird auch Odysseus, nach vielen Leiden und Irren,"
7360,15,Endlich zur Heimat kehren und strafen; oder er kehrte
7361,15,"Schon, und rüstet sich nun zu aller Freier Verderben."
7362,15,Und der verständige Jüngling Telemachos sagte dagegen:
7363,15,"Also vollend' es Zeus, der donnernde Gatte der Here!"
7364,15,"O dann werd' ich auch dort, wie eine Göttin, dich anflehn!"
7365,15,"Sprach's, und schwang auf die Rosse die Geißel; mit hurtiger Eile"
7366,15,Stürmten sie über die Gassen der Stadt in das freie Gefilde.
7367,15,Also schüttelten sie bis zum Abend das Joch an den Nacken.
7368,15,"Und die Sonne sank, und Dunkel umhüllte die Pfade."
7369,15,"Und sie kamen gen Pherä, zur Burg des edlen Diokles,"
7370,15,"Welchen Alpheios' Sohn Orsilochos hatte gezeuget,"
7371,15,"Ruhten bei ihm die Nacht, und wurden freundlich bewirtet."
7372,15,"Als die dämmernde Frühe mit Rosenfingern erwachte,"
7373,15,"Rüsteten sie ihr Gespann, und bestiegen den zierlichen Wagen,"
7374,15,"Lenkten darauf aus dem Tore des Hofs, und der tönenden Halle."
7375,15,"Treibend schwang er die Geißel, und willig enteilten die Rosse."
7376,15,Und sie erreichten bald die hochgebauete Pylos;
7377,15,Und Telemachos sprach zu Nestors blühendem Sohne:
7378,15,"Kannst du mir, Nestors Sohn, wohl eine Bitte gewähren?"
7379,15,Siehe wir rühmen uns ja von den Zeiten unserer Väter
7380,15,"Schon Gastfreunde zu sein, und sind auch einerlei Alters;"
7381,15,Und noch inniger wird uns diese Reise verbinden.
7382,15,"Fahre mein Schiff nicht vorbei, du Göttlicher; laß mich hier bleiben!"
7383,15,"Denn mich möchte der Greis aufhalten in seinem Palaste,"
7384,15,Um mir Gutes zu tun; Und ich muß aufs Eiligste reisen.
7385,15,"Also sprach er, und Nestors Sohn bedachte sich schweigend,"
7386,15,Wie er mit guter Art ihm seine Bitte gewährte.
7387,15,Dieser Gedanke schien dem Zweifelnden endlich der beste:
7388,15,An das Gestade des Meers zu dem Schiffe lenkt' er die Rosse;
7389,15,"Legte dann hinten ins Schiff Telemachos' schöne Geschenke,"
7390,15,"Sein Gewand und das Gold, so ihm Menelaos verehret."
7391,15,"Und nun trieb er ihn an, und sprach die geflügelten Worte:"
7392,15,"Steige nun eilend ins Schiff, und ermuntere deine Gefährten,"
7393,15,"Eh' ich zu Hause komm', und dem Greise dieses verkünde!"
7394,15,Denn ich kenne zu gut in meinem Herzen des Vaters
7395,15,"Heftigen starren Sinn: er würde dich nimmer entlassen,"
7396,15,"Sondern selbst herkommen, dich einzuladen; und schwerlich"
7397,15,"Ging' er dann leer zurück, so sehr würd' er zürnen und eifern!"
7398,15,"Also sprach er, und lenkte die Rosse mit wallenden Mähnen"
7399,15,"Heim zu der Pylier Stadt, und bald erreicht' er die Wohnung."
7400,15,Aber Telemachos trieb und ermahnete seine Genossen:
7401,15,"Freunde, bringt die Geräte des schwarzen Schiffes in Ordnung,"
7402,15,"Und steigt selber hinein, damit wir die Reise vollenden!"
7403,15,"Also sprach er; sie hörten ihn alle mit Fleiß, und gehorchten:"
7404,15,"Stiegen eilend ins Schiff, und setzten sich hin auf die Bänke."
7405,15,"Also besorgt' er dieses, und opferte Pallas Athenen"
7406,15,"Flehend hinten am Schiff. Und siehe, ein eilender Fremdling"
7407,15,"Nahte sich ihm, der aus Argos entfloh, wo er jemand getötet."
7408,15,"Dieser war ein Prophet, und stammte vom alten Melampus,"
7409,15,Welcher vor langer Zeit in der schafegebärenden Pylos
7410,15,"Wohnete, mächtig im Volk, und prächtige Häuser beherrschte."
7411,15,"Aber sein Vaterland verließ er, und floh in die Fremde,"
7412,15,"Vor dem gewaltigen Neleus, dem Stolzesten aller die lebten,"
7413,15,Welcher ein ganzes Jahr mit Gewalt sein großes Vermögen
7414,15,"Vorenthielt; indes lag jener in Phylakos Wohnung,"
7415,15,"Hartgefesselt mit Banden, und schwere Leiden erduldend,"
7416,15,"Wegen der Tochter Neleus', und seines rasenden Wahnsinns,"
7417,15,"Welchen ihm die Erinnys, die schreckliche Göttin, gesendet."
7418,15,"Dennoch entfloh er dem Tod', und trieb aus Phylakes Auen"
7419,15,"Heim die brüllenden Rinder gen Pylos, strafte den Hochmut"
7420,15,"Neleus' des Göttergleichen, und führte dem Bruder zur Gattin"
7421,15,Seine Tochter ins Haus. Er aber zog in die ferne
7422,15,Rossenährende Argos; denn dort bestimmte das Schicksal
7423,15,"Ihm forthin zu wohnen, ein Herrscher vieler Argeier."
7424,15,"Allda nahm er ein Weib, und baute die prächtige Wohnung,"
7425,15,"Zeugte Antiphates dann und Mantios, tapfere Söhne!"
7426,15,"Aber Antiphates zeugte den großgesinnten Oikles,"
7427,15,Und Oikles den Völkererhalter Amphiaraos.
7428,15,Diesen liebte der Donnerer Zeus und Phöbos Apollon
7429,15,Mit allwaltender Huld; doch erreicht' er die Schwelle des Alters
7430,15,"Nicht; er starb vor Thebä, durch seines Weibes Geschenke."
7431,15,Seine Söhne waren Amphilochos und Alkmäon.
7432,15,Aber Mantios zeugte den Polypheides und Kleitos.
7433,15,"Diesen Kleitos entführte die goldenthronende Eos,"
7434,15,"Seiner Schönheit halben, zum Sitz der unsterblichen Götter."
7435,15,"Aber auf Polypheides, dem Hocherleuchteten, ruhte"
7436,15,"Phöbos' prophetischer Geist, nach dem Tode des Amphiaraos."
7437,15,"Zürnend dem Vater, zog er gen Hyperesia, wohnte"
7438,15,Und weissagete dort den Sterblichen allen ihr Schicksal.
7439,15,"Dessen Sohn, genannt Theoklymenos, nahte sich jetzo,"
7440,15,"Trat zu Telemachos hin, der dort vor Pallas Athene"
7441,15,"Heiligen Wein ausgoß und betete, neben dem Schiffe;"
7442,15,"Und er redet' ihn an, und sprach die geflügelten Worte:"
7443,15,"Lieber, weil ich allhier beim heiligen Opfer dich finde;"
7444,15,"Siehe, so fleh' ich dich an, beim Opfer und bei der Gottheit,"
7445,15,"Deinem eigenen Heil', und der Freunde, welche dir folgen:"
7446,15,Sage mir Fragendem treulich und unverhohlen die Wahrheit!
7447,15,"Wer, wes Volkes bist du? und wo ist deine Geburtstadt?"
7448,15,Und der verständige Jüngling Telemachos sagte dagegen:
7449,15,"Dieses will ich dir, Fremdling, und nach der Wahrheit verkünden."
7450,15,"Ich bin aus Ithaka her; mein Vater heißet Odysseus,"
7451,15,Wenn er noch lebt; allein er starb des traurigsten Todes.
7452,15,"Darum nahm ich jetzo dies Schiff und diese Gefährten,"
7453,15,Kundschaft mir zu erforschen vom langabwesenden Vater.
7454,15,Und der göttliche Mann Theoklymenos gab ihm zur Antwort:
7455,15,"Ich bin auch aus der Heimat entflohn! denn ich tötete jemand,"
7456,15,Einen Bürger der Stadt; und viele Brüder und Vettern
7457,15,"Hat er, gewaltig im Volke der rossenährenden Argos!"
7458,15,"Diesen bin ich entronnen, den Tod und das schwarze Verhängnis"
7459,15,"Fliehend! Von nun an ist mein Schicksal, die Welt zu durchirren!"
7460,15,"Aber nimm mich ins Schiff, den Flüchtling, welcher dich anfleht:"
7461,15,Daß sie mich nicht umbringen; denn sicher verfolgen mich jene!
7462,15,Und der verständige Jüngling Telemachos sagte dagegen:
7463,15,"Freund, ich werde dich nicht von unserem Schiffe verstoßen!"
7464,15,"Folg' uns; wir wollen dich dort bewirten, so gut wir es haben."
7465,15,"Also sprach er, und nahm Theoklymenos' eherne Lanze,"
7466,15,"Legte sie auf das Verdeck des gleichgeruderten Schiffes,"
7467,15,"Stieg dann über den Bord des meerdurchwallenden Schiffes,"
7468,15,"Setzte sich hinten am Steuer, und neben dem Jünglinge setzte"
7469,15,Theoklymenos sich. Die andern lösten die Seile.
7470,15,"Aber Telemachos trieb und ermahnte die lieben Gefährten,"
7471,15,Schnell die Geräte zu ordnen. Sie folgeten seinem Befehle:
7472,15,"Stellten den fichtenen Mast in die mittlere Höhe des Bodens,"
7473,15,"Richteten hoch ihn empor, und banden ihn fest mit den Seilen;"
7474,15,Spannten die weißen Segel mit starkgeflochtenen Riemen.
7475,15,Einen günstigen Wind sandt' ihnen Pallas Athene;
7476,15,"Stürmend saust' er vom Äther daher in die Segel des Schiffes,"
7477,15,"Und mit geflügelter Eile durchlief es die salzige Woge,"
7478,15,Segelte Krunö vorüber und Chalkis liebliche Mündung.
7479,15,"Und die Sonne sank, und Dunkel umhüllte die Pfade."
7480,15,"Und er steuert' gen Pherä, vom Winde Gottes erfreuet,"
7481,15,"Und zu der göttlichen Elis, die von den Epeiern beherrscht wird."
7482,15,"Aber von dannen lenkt' er das Schiff zu den spitzigen Inseln,"
7483,15,"Sorgend, ob er dem Tod' entfliehen würd', oder erliegen."
7484,15,Und in der Hütte genoß mit Odysseus der treffliche Sauhirt
7485,15,"Jetzo die Abendkost, auch aßen die übrigen Hirten."
7486,15,Und nachdem die Begierde des Tranks und der Speise gestillt war;
7487,15,"Da versuchte der Held Odysseus, ob ihn der Sauhirt"
7488,15,"Noch in der Hütte dort herbergen und freundlich bewirten,"
7489,15,"Oder ihn treiben würd', in die Stadt zu eilen; so sprach er:"
7490,15,"Höre mich jetzt, Eumäos, und hört, ihr übrigen Hirten."
7491,15,"Morgen hätt' ich wohl Lust, in die Stadt als Bettler zu gehen;"
7492,15,Daß ich deine Freunde und dich nicht länger beschwere.
7493,15,"Sage mir denn Bescheid, und gib mir einen Gefährten,"
7494,15,"Welcher den Weg mich führe. Die Stadt muß ich selber durchirren,"
7495,15,Ob man ein Becherchen Weins und ein wenig Brosam mir biete.
7496,15,Gerne möcht' ich auch wohl zum Hause des edlen Odysseus
7497,15,"Gehen, und Botschaft bringen der klugen Penelopeia,"
7498,15,"Und alsdann in die Schar der stolzen Freier mich mischen,"
7499,15,Ob sie mich einmal speisen von ihrem reichlichen Gastmahl.
7500,15,"Alles, was sie befehlen, bin ich bereit zu verrichten."
7501,15,"Denn ich verkündige dir; merk auf, und höre die Worte:"
7502,15,"Durch Hermeias' Gnade, des Göttergesandten, der alles,"
7503,15,"Was die Menschen beginnen, mit Ehre schmücket und Anmut,"
7504,15,Kann der Sterblichen keiner mit mir wetteifern im Dienste:
7505,15,"Feuer geschickt zu legen, und trockene Klötze zu spalten,"
7506,15,"Wein zu schenken, und Fleisch zu verteilen oder zu braten:"
7507,15,Was vornehme Leute vom Dienste Geringerer fodern.
7508,15,"Zürnend erwidertest du, Eumäos, Hüter der Schweine:"
7509,15,"Wehe mir, Fremdling, wie kann in dein Herz ein solcher Gedanke"
7510,15,"Kommen? Wahrlich du eilst, dich dort ins Verderben zu stürzen,"
7511,15,"Ist es dein ernstlicher Wille, zu gehn in der Freier Gesellschaft,"
7512,15,Deren Trotz und Gewalt den eisernen Himmel erreichet.
7513,15,Wahrlich solche Leute sind ihre Diener mitnichten;
7514,15,"Jünglinge sind's, mit Mantel und Leibrock zierlich gekleidet,"
7515,15,Und stets duftet von Salben ihr Haar und blühendes Antlitz:
7516,15,Diese dienen dort; und die schöngeglätteten Tische
7517,15,Sind mit Brot und Fleisch und Weine stets belastet.
7518,15,"Aber bleibe; du bist hier keinem Menschen beschwerlich,"
7519,15,"Weder mir, noch einem der Freunde, welche mir helfen."
7520,15,"Kehrt einst wieder zurück der geliebte Sohn von Odysseus,"
7521,15,"Gerne wird dich dieser mit Rock und Mantel bekleiden,"
7522,15,Und dich senden wohin es deinem Herzen gelüstet.
7523,15,Ihm antwortete drauf der herrliche Dulder Odysseus:
7524,15,"Liebe dich Vater Zeus, wie ich dich liebe, Eumäos,"
7525,15,Weil du nach schrecklicher Not mir Irrenden Ruhe gewährest!
7526,15,"Nichts ist kummervoller, als unstet leben und flüchtig!"
7527,15,Oft zur Verzweiflung bringt der unversöhnliche Hunger
7528,15,"Leute, die Lebensgefahr und bitterer Mangel umhertreibt,"
7529,15,"Aber weil du begehrst, daß ich bleib' und jenen erwarte;"
7530,15,"Nun so erzähle mir von der Mutter des edlen Odysseus,"
7531,15,"Und dem Vater, den er an der Schwelle des Alters daheimließ:"
7532,15,"Leben sie etwa noch im Strahle der leuchtenden Sonne,"
7533,15,Oder sind sie schon tot und in der Schatten Behausung?
7534,15,Ihm antwortete drauf der männerbeherrschende Sauhirt:
7535,15,"Dieses will ich dir, Fremdling, und nach der Wahrheit erzählen."
7536,15,"Immer noch lebt Laertes; doch täglich flehet er Zeus an,"
7537,15,Daß in seinem Hause sein Geist den Gliedern entschwinde.
7538,15,"Denn untröstlich beweint er des fernen Sohnes Gedächtnis,"
7539,15,"Und den Tod des edlen geliebten Weibes der Jugend,"
7540,15,"Der ihn so innig gekränkt, und sein herbes Alter beschleunigt."
7541,15,"Diese starb vor Gram um ihren berühmten Odysseus,"
7542,15,"Ach! den traurigsten Tod! So sterbe keiner der Freunde,"
7543,15,Welcher in diesem Lande mir Liebes und Gutes getan hat.
7544,15,"Als noch jene lebte, wiewohl in steter Betrübnis,"
7545,15,Hatt' ich noch etwas Lust zu fragen und mich zu erkunden.
7546,15,"Denn sie erzog mich selbst mit Ktimene, ihrer geschmückten"
7547,15,"Tugendreichen Tochter, der jüngsten ihres Geschlechtes;"
7548,15,"Diese erzog sie mit mir, und ehrte mich wenig geringer."
7549,15,"Und da wir beide das Ziel der lieblichen Jugend erreichten,"
7550,15,"Gaben sie jene nach Samä, und nahmen große Geschenke."
