line_number,book_number,original_text
8800,14,"Wollen wir gehn, ich selber voran; und schwerlich besteht uns"
8801,14,"Hektor, Priamos' Sohn, wie ungestüm er daherstrebt!"
8802,14,"Ist wo ein streitbarer Mann, der mit kleinerem Schilde sich decket,"
8803,14,"Reich' er dem schwächeren Krieger ihn dar, und nehme den größern!"
8804,14,"Jener sprach's; da hörten sie aufmerksam, und gehorchten."
8805,14,"Ringsum ordneten diese die Könige selbst, auch verwundet,"
8806,14,"Tydeus' Sohn, und Odysseus, und Atreus' Sohn Agamemnon;"
8807,14,"Gingen umher, und vertauschten die kriegrischen Waffen der Männer:"
8808,14,"Starke bekam der Starke, dem Schwächeren gaben sie schwache."
8809,14,"Aber nachdem sie den Leib mit blendendem Erz sich umhüllet,"
8810,14,"Drangen sie vor; sie führte der Erderschüttrer Poseidon,"
8811,14,"Tragend ein Schwert, entsetzlich und lang, in der nervichten Rechte,"
8812,14,"Gleich dem flammenden Blitz, dem niemand wagt zu begegnen"
8813,14,In der vertilgenden Schlacht; auch die Furcht schon hemmet die Krieger.
8814,14,Trojas Söhn' auch stellte der strahlende Hektor in Ordnung.
8815,14,Siehe mit schrecklicher Wut nun strengten den Kampf der Entscheidung
8816,14,"Der schwarzlockige Herrscher des Meers, und der strahlende Hektor,"
8817,14,"Dieser dem Troervolk, und der den Danaern helfend."
8818,14,Hoch aufwogte das Meer an der Danaer Schiff' und Gezelte
8819,14,Brandend empor; und sie rannten mit lautem Geschrei aneinander.
8820,14,"Nicht so donnert die Woge mit Ungestüm an den Felsstrand,"
8821,14,Aufgestürmt aus dem Meer vom gewaltigen Hauche des Nordwinds;
8822,14,Nicht so prasselt das Feuer heran mit sausenden Flammen
8823,14,"Durch ein gekrümmt Bergtal, wann den Forst zu verbrennen es auffuhr;"
8824,14,Nicht der Orkan durchbrauset die hochgewipfelten Eichen
8825,14,"So voll Wut, wann am meisten mit großem Getös' er dahertobt:"
8826,14,"Als dort laut der Troer und Danaer Stimmen erschollen,"
8827,14,Da sie mit grausem Geschrei anwüteten gegeneinander.
8828,14,"Jetzo zielt' auf Ajas zuerst der strahlende Hektor,"
8829,14,"Als er sich gegen ihn wandt', und nicht verfehlt' ihn die Lanze:"
8830,14,"Dort wo ihm zween Riemen sich breiteten über den Busen,"
8831,14,"Dieser vom Schild', und jener des silbergebuckelten Schwertes,"
8832,14,"Traf er; doch beide beschirmten den Leib. Da zürnete Hektor,"
8833,14,Daß sein schnelles Geschoß umsonst aus der Hand ihm entflohn war;
8834,14,"Und in der Freunde Gedräng' entzog er sich, meidend das Schicksal."
8835,14,Aber den Weichenden traf der Telamonier Ajas
8836,14,"Schnell mit dem Stein; denn viele, die räumigen Schiffe zu stützen,"
8837,14,"Lagen gewälzt vor den Füßen der Kämpfenden: den nun erhebend,"
8838,14,"Warf er über dem Schilde die Brust ihm, nahe dem Halse;"
8839,14,"Jenen schwang, wie den Kräusel, der Wurf, und er taumelte ringsum;"
8840,14,"So wie vor Zeus' hochschmetterndem Schlag hinstürzet die Eiche,"
8841,14,"Wurzellos, und entsetzlich der Dampf des brennenden Schwefels"
8842,14,"Ihr entsteigt; mutlos und betäubt steht, welcher es anschaut"
8843,14,Nahe dem Ort; denn furchtbar ist Zeus' des Allmächtigen Donner:
8844,14,Also stürzt' in den Staub die Gewalt des göttlichen Hektor.
8845,14,"Schnell entsank die Lanze der Hand, es folgte der Schild nach,"
8846,14,Auch der Helm; ihn umklirrte das Erz der prangenden Rüstung.
8847,14,"Laut vor Freud' aufjauchzend bestürmten ihn Männer Achaias,"
8848,14,"Hoffend ihn wegzuziehn, und schleuderten häufig Speere"
8849,14,"Gegen ihn; dennoch traf den Völkerhirten nicht einer,"
8850,14,"Weder mit Stoß noch Wurf, denn die Tapfersten nahten umwandelnd,"
8851,14,"Held Äneias, Polydamas auch, und der edle Agenor,"
8852,14,"Auch Sarpedon, der Lykier Fürst, und der treffliche Glaukos;"
8853,14,"Auch der anderen keiner versäumt' ihn, sondern sie hielten"
8854,14,Wohlgeründete Schild' ihm zur Abwehr. Doch ihn erhebend
8855,14,"Trugen die Freund' auf den Armen aus Kriegsarbeit zu den Rossen,"
8856,14,Welche geflügeltes Hufs ihm hinter dem Kampf und Gefechte
8857,14,"Standen, gehemmt vom Lenker am kunstreich prangenden Wagen;"
8858,14,Diese trugen zur Stadt den schwer aufstöhnenden Krieger.
8859,14,Als sie nunmehr an die Furt des schönhinwallenden Xanthos
8860,14,"Kamen, des wirbelnden Stroms, den Zeus der Unsterbliche zeugte;"
8861,14,"Legten sie dort vom Geschirr zur Erd' ihn, sprengten dann Wasser"
8862,14,"Über ihn her: bald atmet' er auf, und blickte gen Himmel;"
8863,14,"Hingekniet dann saß er, und spie schwarzschäumendes Blut aus;"
8864,14,"Aber zurück nun sank er zur Erd' hin, und es umhüllte"
8865,14,Finstere Nacht ihm die Augen; denn noch betäubte der Wurf ihn.
8866,14,"Argos' Söhn', als jetzo sie Hektor sahen hinweggehn,"
8867,14,"Drangen gestärkt in der Troer Gewühl, und entbrannten vor Streitlust."
8868,14,"Siehe zuerst traf Ajas, der rasche Sohn des Oileus,"
8869,14,"Satnios, ungestüm mit spitziger Lanz' ihn ereilend,"
8870,14,Enops Sohn; ihn gebar dem rinderweidenden Enops
8871,14,Eine schöne Najad' an Satniois grünenden Ufern:
8872,14,Diesen traf anrennend der streitbare Sohn des Oileus
8873,14,"Durch die Weiche des Bauchs, daß er taumelte; und ihn umdrängten"
8874,14,"Troer zugleich und Achaier, gemischt zu grauser Entscheidung."
8875,14,"Aber der Lanzenschwinger Polydamas kam ihm ein Rächer,"
8876,14,"Panthoos Sohn, und schoß Prothoënor rechts in die Schulter,"
8877,14,"Areïlykos' Sohn, daß hindurch der stürmende Wurfspieß"
8878,14,"Fuhr; und er sank in den Staub, mit der Hand den Boden ergreifend."
8879,14,"Hoch frohlockte darob Polydamas, laut ausrufend:"
8880,14,"Nicht ist jetzt, wie ich meine, dem mutigen Panthoiden"
8881,14,Aus der gewaltigen Hand umsonst entsprungen der Wurfspieß;
8882,14,Sondern der Danaer einer empfing ihn im Leib'; und vermutlich
8883,14,"Wird er, gestützt auf den Stab, in Aïdes Wohnung hinabgehn!"
8884,14,Jener sprach's; und es schmerzte der jauchzende Ruf die Achaier;
8885,14,"Aber dem Ajas schwoll sein mutiges Herz vor Betrübnis,"
8886,14,"Ihm des Telamons Sohn, dem zunächst hinsank Prothoënor."
8887,14,Schnell dem Weichenden nach entsandt' er die blinkende Lanze.
8888,14,"Zwar Polydamas selber vermied das schwarze Verhängnis,"
8889,14,"Schnell zur Seite gewandt; doch Archilochos, Sohn des Antenor,"
8890,14,Fing es auf; ihn weihte der Götter Rat dem Verderben.
8891,14,"Diesem flog das Geschoß, wo Haupt und Nacken sich füget,"
8892,14,"Oben am Wirbel hinein, und durchschnitt ihm beide die Sehnen;"
8893,14,Daß ihm eher das Haupt und Mund und Nas' auf die Erd' hin
8894,14,"Taumelten, ehe hinab die Knie' und Schenkel ihm sanken."
8895,14,Laut rief Ajas nunmehr zu Panthoos trefflichem Sohne:
8896,14,"Sinne, Polydamas, nach, und sage mir lautere Wahrheit!"
8897,14,"War nicht dieser ein Mann, Prothoënors wegen zu fallen,"
8898,14,"Würdig genug? Kein Niedrer erscheint er mir, oder von Niedern;"
8899,14,"Sondern ein leiblicher Bruder des Rossezähmers Antenor,"
8900,14,Oder ein Sohn; ihm muß an Geschlecht er nahe verwandt sein.
8901,14,"Sprach's, ihn wohl erkennend; doch Schmerz erfüllte die Troer."
8902,14,"Akamas stieß mit dem Speer itzt Promachos hin den Böoten,"
8903,14,"Treu den Bruder umwandelnd, da er an den Füßen ihn wegzog."
8904,14,"Hoch frohlockte darob Held Akamas, laut ausrufend:"
8905,14,"Argos' Volk, Pfeilkühne, der Drohungen ganz unersättlich!"
8906,14,Nicht wird wahrlich allein Mühseligkeit stets und Betrübnis
8907,14,Uns zu teil; euch selber ist so zu fallen geordnet!
8908,14,"Schaut, wie Promachos euch, von meiner Lanze gebändigt,"
8909,14,Ruhig schläft; daß nicht des Bruders schuldige Rache
8910,14,Lang' euch bleib' unbezahlt! So wünscht auch ein anderer Mann wohl
8911,14,"Einen Freund im Hause, des Streits Abwehrer, zu lassen!"
8912,14,Jener sprach's; und es schmerzte der jauchzende Ruf die Achaier.
8913,14,Aber Peneleos schwoll sein mutiges Herz vor Betrübnis.
8914,14,Wild auf Akamas sprang er; doch nicht zu bestehen vermochte
8915,14,"Jener des Königes Sturm; und Ilioneus streckt' er danieder,"
8916,14,"Phorbas' Sohn, des herdebegüterten, welchen Hermeias"
8917,14,"Hoch im Volk der Troer geliebt, und mit Habe gesegnet;"
8918,14,Doch ihm hatte sein Weib den Ilioneus einzig geboren:
8919,14,"Unter der Brau' ihm stach er die unterste Wurzel des Auges,"
8920,14,"Daß ihm der Stern ausfloß, und der Speer durchs Auge gebohret,"
8921,14,Hinten den Schädel zerbrach; und er saß ausbreitend die Hände
8922,14,"Beide. Peneleos drauf, das geschliffene Schwert sich entreißend,"
8923,14,"Schwang es gerad' auf den Nacken, und schmetterte nieder zur Erde"
8924,14,Samt dem Helme das Haupt; noch war die gewaltige Lanze
8925,14,"Ihm durchs Auge gebohrt; dann hub er es, ähnlich dem Mohnhaupt,"
8926,14,"Zeigt' es dem Troervolk, und sprach mit jauchzender Stimme:"
8927,14,"Meldet mir dies, ihr Troer, Ilioneus' Vater und Mutter,"
8928,14,Daß sie den glänzenden Sohn daheim im Palaste betrauern!
8929,14,"Denn auch nicht des Promachos Weib, des Sohns Alegenors,"
8930,14,"Heißt den trauten Gemahl willkommen hinfort, wann aus Troja"
8931,14,"Heim wir kehren in Schiffen, wir blühenden Männer Achaias!"
8932,14,Jener sprach's; und rings nun faßte sie bleiches Entsetzen;
8933,14,"Jeglicher schaut' umher, zu entfliehn dem grausen Verderben."
8934,14,"Sagt mir anitzt, ihr Musen, olympische Höhen bewohnend,"
8935,14,Wer der Achaier zuerst des Erschlagenen blutige Rüstung
8936,14,"Raubte, nachdem gewendet die Schlacht der gewaltige Meergott."
8937,14,"Ajas, Telamons Sohn, stieß erst den Hyrtios nieder,"
8938,14,"Gyrtias' Sohn, den Ordner der trotzigen Myserscharen;"
8939,14,"Drauf Antilochos nahm des Mermeros Wehr, und des Phalkes;"
8940,14,Aber Meriones warf den Hippotion nieder und Morys;
8941,14,Teukros darauf entraffte den Prothoon und Periphetes;
8942,14,Atreus' Sohn auch stach dem Hirten des Volks Hyperenor
8943,14,"Tief in die Weiche des Bauchs, und die Eingeweide durchdrang ihm"
8944,14,Schneidend das Erz; daß die Seel' aus der gaffenden Todeswunde
8945,14,"Schleunig entfloh, und die Augen ihm nächtliches Dunkel umhüllte."
8946,14,"Doch schlug Ajas die meisten, der rasche Sohn des Oileus;"
8947,14,"Denn ihm gleich war keiner, im fliegenden Lauf zu verfolgen"
8948,14,"Zitternder Männer Gewühl, sobald Zeus Schrecken erregte."
8949,15,"Aber nachdem sie die Pfähle hindurch und den Graben geeilet,"
8950,15,"Fliehend, und mancher erlag dem mordenden Arm der Achaier;"
8951,15,"Jetzo hemmeten jene sich dort bei den Wagen beharrend,"
8952,15,"Blaß ihr Gesicht vor Angst, die Erschrockenen. Doch es erwachte"
8953,15,Zeus auf Idas Höhn bei der goldenthronenden Here.
8954,15,"Schnell nun stand er empor, und umsah die Achaier und Troer:"
8955,15,"Diese dahergescheucht, und jen' im Tumult sie verfolgend,"
8956,15,"Argos' Söhn', und mit ihnen den Meerbeherrscher Poseidon."
8957,15,"Hektor auch sah er im Felde, den liegenden; und die Genossen"
8958,15,"Saßen umher; noch beklemmt, aufatmet' er, schwindelnd in Ohnmacht,"
8959,15,Und spie Blut; denn ihn traf kein schwächerer Mann der Achaier.
8960,15,Mitleidsvoll erblickt' ihn der waltende Herrscher der Welt Zeus;
8961,15,Drohend mit finsterem Blick zur Here wandt' er die Worte:
8962,15,"Traun, dein böser Betrug, arglistige, tückische Here,"
8963,15,"Hemmte den göttlichen Hektor vom Streit, und erschreckte die Völker!"
8964,15,"Doch wer weiß, ob nicht wieder des schlauersonnenen Frevels"
8965,15,"Erste Frucht du genießest, von meiner Geißel gezüchtigt!"
8966,15,"Denkst du nicht mehr, wie du hoch herschwebtest, und an die Füß' ich"
8967,15,"Zween Ambosse dir hängt', und ein Band um die Hände dir schürzte,"
8968,15,Golden und unzerbrechlich? Aus Ätherglanz und Gewölk her
8969,15,Schwebtest du; ringsum traurten die Himmlischen durch den Olympos;
8970,15,"Doch nicht wagte zu lösen ein Nahender: wen ich erhaschte,"
8971,15,"Schleudert' ich mächtig gefaßt von der Schwell' ihn, bis er zur Erde"
8972,15,"Niedergestürzt ohnmächtig; auch so nicht ruhte der Zorn mir,"
8973,15,"Heftig entbrannt um die Qual des göttergleichen Herakles,"
8974,15,"Welchen du, mit Boreas Hilf' aufregend die Stürme,"
8975,15,"Sendetest durch das verödete Meer, trugsinnendes Herzens,"
8976,15,Und ihn endlich in Kos' bevölkerte Insel verschlugest;
8977,15,"Doch ihn führt' ich von dannen zurück, und bracht' ihn in Argos'"
8978,15,"Rossenährendes Land, nach mancherlei Kämpfen des Elends."
8979,15,"Dessen erinnr' ich dich, daß hinfort du entsagest dem Truge,"
8980,15,"Bis du erkannt, ob frommen dir mög' Umarmung und Lager,"
8981,15,"Dem du entfernt von den Göttern dich nahetest, und mich betörtest!"
8982,15,Jener sprach's; da erschrak die hoheitblickende Here;
8983,15,"Und sie begann dagegen, und sprach die geflügelten Worte:"
8984,15,"Zeuge mir jetzo die Erd', und der wölbende Himmel von oben,"
8985,15,"Auch die stygische Flut, die hinabrollt: welches der größte"
8986,15,Eidschwur ja und furchtbarste ist den seligen Göttern:
8987,15,"Auch dein heiliges Haupt, und unserer blühenden Jugend"
8988,15,"Hochzeitbett, bei welchem ich nie falsch wagte zu schwören!"
8989,15,Daß nicht meines Geheißes der Erderschüttrer Poseidon
8990,15,"Trojas Söhn' und Hektor verletzt, doch jene beschirmt;"
8991,15,"Sondern vielleicht sein Herz aus eigener Regung ihn antreibt,"
8992,15,Weil er gedrängt bei den Schiffen die Danaer sah mit Erbarmung!
8993,15,"Eher ja möcht' ich auch ihm ein ratsames Wort zureden,"
8994,15,"Hinzugehn, wo du, Schwarzwolkiger, selbst es gebietest!"
8995,15,Lächelnd vernahm's der Vater des Menschengeschlechts und der Götter;
8996,15,"Und er erwiderte drauf, und sprach die geflügelten Worte:"
8997,15,"Wenn nur du hinführo, du hoheitblickende Here,"
8998,15,Gleich mir selbst an Gesinnung im Rat der Unsterblichen säßest;
8999,15,"Wahrlich Poseidon würde, wie sehr er auch anderswohin strebt,"
9000,15,"Bald umlenken den Sinn, nach deinem Herzen und meinem."
9001,15,Aber wofern ja im Ernst und ohne Falsch du geredet;
9002,15,"Wandele nun zu der Götter Geschlecht, und rufe mir eilig"
9003,15,"Iris hieherzugehn, und den bogenberühmten Apollon:"
9004,15,Daß sie schnell in das Heer der erzumschirmten Achaier
9005,15,"Niedersteig', und verkünde dem Meerbeherrscher Poseidon,"
9006,15,"Abzulassen vom Kampf, und heim zum Palaste zu kehren;"
9007,15,"Aber den Hektor zur Schlacht aufmuntere Phöbos Apollon,"
9008,15,"Wiederum ihn beseele mit Kraft, und zähme die Schmerzen,"
9009,15,Die nun schwer sein Herz ihm ängstigen; doch die Achaier
9010,15,"Wieder zur Flucht umwend', unmutiges Schrecken erregend;"
9011,15,Daß die Fliehenden bang in des Peleiaden Achilleus
9012,15,Ruderschiffe sich stürzen. Er heißt dann seinen Patroklos
9013,15,"Aufstehn; doch ihn erlegt mit dem Speer der strahlende Hektor,"
9014,15,"Nahe vor Ilios' Mauren, nachdem er der Jünglinge viele"
9015,15,"Ausgetilgt, auch meinen erhobenen Sohn Sarpedon."
9016,15,Ihn dann rächend erschlägt den göttlichen Hektor Achilleus.
9017,15,Doch alsdann von neuem verhäng' ich Flucht und Verfolgung
9018,15,"Stets von den Schiffen hinfort gen Ilios, bis die Achaier"
9019,15,"Nehmen die hohe Stadt, durch weisen Rat der Athene."
9020,15,"Eher werd' ich den Zorn nicht mäßigen, oder der andern"
9021,15,"Himmlischen einem gestatten, die Danaer dort zu beschirmen;"
9022,15,"Ehe dem Peleionen erfüllt ist, was er verlanget:"
9023,15,"Wie ich zuerst ihm verhieß, mit gewährendem Winke des Hauptes,"
9024,15,"Jenes Tags, als Thetys die Kniee mir flehend umfaßte,"
9025,15,"Ihren Sohn zu ehren, den Städteverwüster Achilleus."
9026,15,"Sprach's; und willig gehorchte die lilienarmige Here,"
9027,15,"Eilte von Idas Höhn, und ging zum hohen Olympos."
9028,15,"Wie der Gedanke des Mannes umherfliegt, der, da er viele"
9029,15,"Länder bereits durchging, im sinnenden Herzen erwäget:"
9030,15,"Dorthin möcht' ich, und dort; und mancherlei Pfade beschließet:"
9031,15,Also durchflog hineilend den Weg die Herrscherin Here;
9032,15,"Kam nun zum hohen Olympos, und fand die unsterblichen Götter"
9033,15,"Dort in des Donnerers Saale vereiniget. Jene sie schauend,"
9034,15,"Sprangen empor von den Sitzen, und grüßten sie alle mit Bechern."
9035,15,"Aber sie ließ die andern, und nahm der rosigen Themis'"
9036,15,"Becher allein; denn zuerst entgegen ihr kam sie gewandelt,"
9037,15,"Redete freundlich sie an, und sprach die geflügelten Worte:"
9038,15,"Warum kommst du, o Here? Du scheinst erschrocken im Antlitz."
9039,15,"Sicherlich hat dein Gemahl, des Kronos' Sohn, dich geängstet."
9040,15,Ihr antwortete drauf die lilienarmige Here:
9041,15,"Frage mich nicht, o Themis, du Göttliche; selber ja weißt du,"
9042,15,"Wie unfreundlich er ist, und übermütiges Herzens."
9043,15,Aber beginn mit den Göttern im Saal das gemeinsame Gastmahl;
9044,15,"Dann zugleich samt allen Unsterblichen sollst du vernehmen,"
9045,15,"Welcherlei Greuel uns Zeus ankündiget. Nimmer, vermutlich,"
9046,15,"Freut sich allen das Herz, den Sterblichen, oder den Göttern;"
9047,15,Hat auch mancher bisher in behaglicher Ruhe geschmauset.
9048,15,"Jene sprach's, und setzte sich hin, die Herrscherin Here."
9049,15,Rings nun traurten im Saal die Unsterblichen. Sie mit den Lippen
9050,15,"Lächelte, doch nicht wurde die Stirn' um die dunkelen Brauen"
9051,15,Aufgeklärt; und zu allen mit zürnender Seele begann sie:
9052,15,"Törichte, die wir mit Zeus so gedankenlos uns ereifern,"
9053,15,"Oder sein Tun zu stören uns abmühn, nahend mit Worten,"
9054,15,"Oder mit Macht! Er sitzet von fern, und achtet nicht unser,"
9055,15,Unbesorgt; denn er dünkt sich vor allen unsterblichen Göttern
9056,15,Weit an Kraft und Gewalt den Erhabensten sonder Vergleichung.
9057,15,"Duldet denn, was auch immer des Unheils jedem er sendet."
9058,15,"Eben nur ward, ich meine, dem Ares Jammer bereitet;"
9059,15,"Denn Askalaphos sank, sein Trautester unter den Menschen,"
9060,15,"Dort in der Schlacht, sein Sohn, wie der stürmende Ares bekennet."
9061,15,"Jene sprach's; doch Ares, die nervichten Hüften sich schlagend"
9062,15,"Mit gebreiteten Händen, erhub die jammernde Stimme:"
9063,15,"Jetzo verargt mir's nicht, olympischer Höhen Bewohner,"
9064,15,Daß ich ein Rächer des Sohns hingeh zu den Schiffen Achaias;
9065,15,"Wäre sogar mein Los, von des Donnerers Strahle zerschmettert,"
9066,15,Unter den Toten zugleich in Blut und Staube zu liegen!
9067,15,Jener sprach's; und die Rosse gebot er dem Graun und Entsetzen
